Age,Revenu,Genre,IMC,Achats,Score_Credit,Nombre_Enfants,Statut_Marital,Ville,Depenses_Mensuelles,Epargne,Temps_Travail,Satisfaction_Client,Anciennete_Client,Score_Sante
41,74711.0,femme,30.0,22,343,0,marié,dakar,75623.0,41983.0,35,4,11,90
61,92175.0,femme,22.2,40,441,2,marié,saint-louis,19432.0,35972.0,42,2,13,50
49,79307.0,homme,38.4,33,475,5,marié,kaolack,84300.0,16959.0,35,2,11,36
64,61733.0,femme,19.1,45,748,2,divorcé,saint-louis,75714.0,49350.0,46,3,1,97
29,143202.0,femme,35.1,47,381,5,célibataire,thiès,59314.0,23807.0,39,3,11,48
41,110028.0,homme,28.2,32,434,5,marié,saint-louis,51965.0,34133.0,40,5,13,58
60,107493.0,homme,,33,476,0,célibataire,thiès,94268.0,24218.0,42,4,6,9
42,140149.0,femme,23.5,38,682,2,célibataire,saint-louis,77957.0,21734.0,20,3,12,29
24,23259.0,femme,28.3,9,542,5,célibataire,thiès,53715.0,22828.0,50,3,3,84
41,143775.0,homme,36.6,19,440,0,célibataire,thiès,63450.0,17400.0,14,4,0,20
72,29849.0,homme,27.2,0,756,1,marié,thiès,96062.0,20002.0,11,2,16,33
72,121108.0,homme,28.9,0,355,5,marié,saint-louis,38317.0,36492.0,27,5,16,97
37,104709.0,homme,33.2,4,826,3,divorcé,saint-louis,76753.0,32217.0,35,5,7,49
62,69869.0,femme,26.6,15,718,0,marié,kaolack,45242.0,36226.0,34,3,2,75
71,141888.0,femme,38.5,14,387,0,divorcé,kaolack,10929.0,27932.0,53,2,9,46
45,78095.0,femme,23.1,48,307,5,divorcé,kaolack,23580.0,43327.0,23,5,1,84
58,132886.0,femme,27.4,27,776,0,divorcé,saint-louis,30742.0,30875.0,14,4,3,83
78,85910.0,homme,34.2,30,514,1,marié,dakar,27833.0,25046.0,51,5,13,5
76,50292.0,homme,36.7,47,802,4,marié,saint-louis,84155.0,24453.0,13,2,13,99
32,89813.0,femme,39.9,44,544,4,divorcé,dakar,99791.0,4746.0,21,1,12,62
41,112136.0,femme,26.2,42,777,3,divorcé,dakar,23527.0,23973.0,20,2,3,11
51,66631.0,femme,18.7,16,608,1,célibataire,saint-louis,68139.0,13217.0,13,4,1,40
16,24885.0,homme,16.7,48,530,4,divorcé,thiès,79585.0,23362.0,52,3,1,30
23,81314.0,femme,33.4,33,682,5,divorcé,dakar,51057.0,41835.0,18,3,10,1
64,80087.0,homme,37.0,12,454,2,marié,saint-louis,77439.0,9133.0,19,2,4,15
50,110998.0,homme,21.3,13,474,2,célibataire,thiès,54261.0,35809.0,36,5,8,0
76,64812.0,homme,19.8,10,414,2,célibataire,kaolack,80912.0,40533.0,15,1,19,3
67,73643.0,homme,17.5,27,689,5,célibataire,dakar,10042.0,5404.0,24,4,16,46
30,59900.0,homme,35.7,41,610,0,marié,dakar,32769.0,33339.0,51,5,11,64
62,31288.0,homme,23.5,31,599,5,célibataire,saint-louis,77113.0,28725.0,40,3,17,51
78,87692.0,femme,25.6,34,317,0,célibataire,saint-louis,87918.0,8796.0,31,5,2,46
71,100436.0,homme,28.1,30,311,2,marié,thiès,32449.0,45380.0,15,1,4,98
37,61403.0,homme,36.1,16,703,3,célibataire,kaolack,48653.0,48073.0,42,3,19,76
29,106170.0,femme,31.6,46,531,3,divorcé,kaolack,38859.0,21364.0,38,2,13,49
41,24168.0,homme,30.8,8,577,0,divorcé,saint-louis,,41341.0,30,4,15,44
43,64879.0,femme,20.2,9,652,2,divorcé,saint-louis,55874.0,1236.0,39,4,18,41
38,74871.0,femme,28.3,7,602,5,divorcé,thiès,87199.0,2380.0,30,3,8,94
29,47174.0,femme,33.2,20,840,3,divorcé,saint-louis,46345.0,39945.0,45,2,16,83
39,125155.0,homme,39.4,12,769,0,divorcé,thiès,80780.0,14538.0,31,1,6,55
17,86853.0,homme,20.8,49,376,5,divorcé,thiès,79428.0,11971.0,55,4,9,70
60,79046.0,femme,16.2,4,820,2,divorcé,kaolack,14321.0,43065.0,29,3,3,56
41,64678.0,homme,17.8,5,323,1,divorcé,thiès,15776.0,34285.0,31,4,9,32
29,41649.0,homme,25.0,29,314,2,marié,kaolack,26119.0,17917.0,49,2,2,27
74,142795.0,femme,35.7,30,824,2,marié,kaolack,40569.0,38655.0,20,1,8,43
71,103668.0,femme,16.2,16,646,5,divorcé,kaolack,48596.0,11486.0,56,2,12,55
66,104906.0,homme,27.0,10,471,5,marié,saint-louis,62967.0,37410.0,40,5,0,43
22,111019.0,femme,23.9,19,626,4,marié,kaolack,43063.0,25446.0,49,2,14,83
18,93002.0,femme,17.3,47,784,4,divorcé,thiès,32340.0,21703.0,22,2,14,95
62,43803.0,femme,26.8,8,788,5,divorcé,saint-louis,85723.0,44191.0,27,4,10,72
38,45795.0,homme,22.1,1,761,5,marié,thiès,65430.0,11399.0,31,2,9,33
61,23770.0,homme,24.4,36,677,1,divorcé,saint-louis,16668.0,38829.0,26,3,6,13
58,26093.0,homme,32.9,0,463,1,divorcé,thiès,90880.0,12685.0,47,4,0,67
62,146265.0,femme,28.5,3,671,2,divorcé,dakar,18195.0,22241.0,34,4,6,28
75,115311.0,homme,19.0,35,723,3,divorcé,dakar,92097.0,4487.0,41,5,4,78
60,32569.0,femme,39.1,24,776,1,marié,dakar,67995.0,12018.0,24,3,15,16
33,26190.0,homme,31.3,2,681,2,célibataire,thiès,97834.0,30825.0,22,2,7,82
73,77824.0,homme,34.4,8,454,0,marié,saint-louis,48250.0,7750.0,35,5,1,8
53,57070.0,femme,17.9,21,556,4,célibataire,kaolack,26076.0,17684.0,59,3,7,26
50,55197.0,homme,17.1,22,367,3,célibataire,kaolack,25376.0,43118.0,20,5,13,48
66,17261.0,femme,16.5,11,643,2,célibataire,thiès,65839.0,14410.0,22,1,3,78
30,101795.0,homme,20.5,9,576,5,marié,thiès,74723.0,15105.0,42,2,14,36
79,43933.0,homme,25.9,33,690,0,marié,thiès,53442.0,18913.0,59,5,6,27
40,55583.0,femme,38.5,42,748,4,marié,thiès,,36028.0,46,1,19,49
70,127082.0,femme,27.0,9,558,0,marié,kaolack,37106.0,49515.0,47,2,7,54
52,100371.0,femme,23.0,29,606,2,marié,saint-louis,,47342.0,10,5,10,3
43,126032.0,homme,29.5,21,394,1,célibataire,kaolack,34809.0,46480.0,48,5,1,84
25,57604.0,homme,18.7,5,763,4,marié,thiès,10693.0,49997.0,36,5,8,97
54,110074.0,homme,30.6,49,545,0,célibataire,dakar,69821.0,17711.0,45,5,5,18
72,88869.0,femme,29.6,1,486,1,marié,kaolack,84159.0,24967.0,41,4,0,36
32,20410.0,femme,35.0,29,672,3,marié,dakar,84710.0,36023.0,50,5,2,3
54,98375.0,femme,39.7,1,705,2,divorcé,dakar,21352.0,36005.0,24,4,9,36
37,111055.0,homme,22.0,31,707,2,célibataire,thiès,62196.0,26622.0,40,4,4,50
41,101716.0,homme,28.2,41,424,4,marié,kaolack,81066.0,45201.0,15,1,11,31
77,69245.0,femme,37.8,15,636,0,marié,saint-louis,14992.0,9497.0,34,2,0,44
59,58056.0,homme,,11,640,3,marié,kaolack,63076.0,16350.0,58,4,8,11
40,73557.0,femme,27.7,0,477,5,divorcé,saint-louis,33354.0,48709.0,27,3,12,40
32,32543.0,homme,38.7,7,469,4,célibataire,saint-louis,13312.0,22696.0,31,4,18,55
28,111038.0,homme,17.4,47,338,5,marié,thiès,55833.0,27470.0,40,3,6,79
35,18828.0,femme,38.3,49,368,4,marié,saint-louis,14318.0,30889.0,45,1,15,13
40,131656.0,homme,17.2,12,535,0,marié,kaolack,76003.0,10224.0,18,3,7,53
19,32087.0,homme,29.1,14,680,3,divorcé,kaolack,37192.0,41724.0,55,1,18,62
25,46337.0,femme,37.4,43,356,0,marié,dakar,99199.0,5465.0,12,1,6,64
18,80333.0,femme,22.3,7,576,2,célibataire,saint-louis,47489.0,16882.0,42,1,3,57
56,85448.0,homme,27.3,9,398,5,célibataire,thiès,50309.0,32203.0,36,3,9,95
60,19648.0,femme,23.8,45,826,1,célibataire,thiès,38273.0,27944.0,52,3,0,20
33,145576.0,homme,38.9,4,624,2,célibataire,kaolack,57553.0,29837.0,10,1,16,3
62,48623.0,femme,35.8,49,760,2,marié,saint-louis,39473.0,2944.0,53,1,12,72
51,50634.0,homme,33.0,18,478,5,divorcé,thiès,71410.0,24336.0,18,2,18,45
62,129598.0,homme,30.1,46,418,4,divorcé,saint-louis,23679.0,38624.0,14,1,12,85
37,64334.0,femme,35.7,37,768,2,divorcé,saint-louis,55310.0,44764.0,24,5,8,11
49,83648.0,homme,25.4,10,848,3,marié,dakar,93406.0,31796.0,59,2,4,29
62,37054.0,homme,26.7,42,754,2,divorcé,thiès,70683.0,28789.0,18,2,0,93
55,37207.0,femme,24.6,19,789,0,marié,thiès,39433.0,24222.0,37,5,10,59
64,96554.0,homme,17.5,20,307,4,divorcé,saint-louis,86574.0,38845.0,22,2,3,99
59,98276.0,femme,17.8,17,815,3,célibataire,thiès,35933.0,135.0,33,2,8,70
34,67781.0,femme,18.8,49,832,2,célibataire,kaolack,55020.0,15773.0,54,3,4,80
57,76035.0,homme,36.9,9,448,4,marié,saint-louis,39236.0,42060.0,19,3,4,64
56,23210.0,homme,27.3,33,787,4,marié,thiès,68735.0,26447.0,51,1,7,13
52,59363.0,femme,33.1,25,324,3,divorcé,dakar,19770.0,4033.0,31,1,1,43
21,93279.0,femme,25.4,29,724,3,divorcé,dakar,79285.0,20497.0,48,4,6,25
67,149393.0,femme,22.2,8,592,1,divorcé,saint-louis,45271.0,14178.0,31,5,16,90
41,96348.0,homme,24.3,45,484,1,marié,dakar,83391.0,6546.0,46,3,10,15
79,128816.0,homme,35.1,30,730,4,divorcé,saint-louis,33439.0,8396.0,48,1,14,6
49,138053.0,homme,31.0,41,616,5,divorcé,saint-louis,21101.0,20978.0,29,5,2,31
74,81262.0,homme,38.5,3,697,5,célibataire,saint-louis,92319.0,43331.0,19,2,12,88
71,149832.0,homme,32.3,5,623,1,célibataire,thiès,,12882.0,19,5,17,94
74,82411.0,homme,29.7,13,845,2,célibataire,saint-louis,93459.0,16945.0,35,3,19,15
60,38377.0,homme,30.6,3,375,0,divorcé,dakar,90562.0,21784.0,34,4,19,77
21,53211.0,femme,38.6,25,785,4,marié,kaolack,51196.0,3314.0,37,3,2,88
52,18744.0,femme,34.9,46,387,0,célibataire,thiès,33569.0,18595.0,22,1,1,61
72,39995.0,homme,16.6,47,531,1,marié,dakar,51887.0,18755.0,24,1,4,29
48,49542.0,homme,28.8,38,306,3,divorcé,saint-louis,30893.0,32311.0,15,5,19,70
68,25651.0,homme,32.5,16,849,4,divorcé,saint-louis,97971.0,45695.0,21,3,4,11
37,114239.0,femme,34.0,18,351,1,célibataire,kaolack,65304.0,30598.0,28,1,12,66
36,93931.0,homme,21.1,48,695,2,marié,dakar,42399.0,35449.0,41,2,7,90
21,117112.0,femme,36.8,5,520,4,célibataire,thiès,35236.0,35574.0,20,2,15,45
21,31715.0,femme,38.9,28,727,4,divorcé,dakar,95870.0,44729.0,47,4,17,82
70,76350.0,femme,21.7,10,442,5,marié,saint-louis,59531.0,18639.0,42,5,15,42
63,86425.0,femme,,15,662,3,célibataire,thiès,90570.0,45370.0,11,1,0,54
19,101120.0,femme,18.3,29,681,4,divorcé,saint-louis,19442.0,31023.0,24,4,7,44
45,129889.0,homme,17.3,24,576,3,célibataire,saint-louis,66437.0,9092.0,45,2,1,59
26,89637.0,homme,19.1,39,570,1,marié,dakar,70342.0,6382.0,14,4,4,70
77,85194.0,femme,17.4,10,313,2,marié,kaolack,88179.0,42710.0,24,4,14,79
77,91917.0,homme,36.3,6,597,2,marié,saint-louis,45069.0,3159.0,52,1,13,31
45,79200.0,femme,17.4,25,763,4,marié,dakar,83246.0,5656.0,19,1,2,7
46,120848.0,femme,22.5,21,826,4,marié,thiès,48560.0,1452.0,26,1,6,76
39,121022.0,homme,18.5,24,533,1,célibataire,kaolack,68070.0,42203.0,43,5,3,61
70,75058.0,homme,23.1,18,326,5,célibataire,saint-louis,52427.0,18706.0,33,4,10,74
70,114932.0,homme,32.0,25,392,5,célibataire,thiès,74557.0,10219.0,39,5,14,17
18,37785.0,homme,19.2,41,608,3,divorcé,dakar,82752.0,23481.0,12,2,5,5
66,109475.0,femme,36.4,40,351,5,divorcé,saint-louis,87248.0,34536.0,46,3,0,83
46,17282.0,homme,35.6,35,618,2,célibataire,thiès,80441.0,6096.0,12,2,17,95
55,82534.0,homme,16.3,22,480,3,divorcé,saint-louis,58534.0,37953.0,49,5,13,28
52,89964.0,homme,37.5,46,419,1,divorcé,dakar,37930.0,11855.0,14,4,6,3
51,134006.0,femme,16.7,12,342,2,marié,kaolack,99042.0,43262.0,37,4,9,70
39,65583.0,homme,21.8,24,559,2,célibataire,dakar,17288.0,14460.0,53,1,8,42
46,53392.0,femme,16.8,1,496,0,divorcé,dakar,91122.0,33937.0,23,1,1,83
21,22461.0,homme,24.1,1,554,1,divorcé,dakar,71518.0,21094.0,48,4,7,33
17,115123.0,homme,28.3,15,635,1,célibataire,thiès,42400.0,39358.0,20,4,0,99
35,25516.0,femme,35.1,8,801,0,marié,saint-louis,11567.0,49538.0,17,1,19,70
43,136251.0,homme,24.1,27,554,3,célibataire,kaolack,57878.0,27924.0,46,1,1,32
26,77493.0,homme,32.9,12,813,5,marié,thiès,58850.0,17789.0,17,2,6,14
19,51027.0,femme,20.5,34,541,5,divorcé,dakar,11094.0,123.0,21,4,15,95
30,108547.0,homme,34.0,40,448,5,marié,kaolack,21135.0,48394.0,24,4,3,85
21,115127.0,femme,21.7,12,598,5,marié,dakar,89044.0,5909.0,28,5,16,39
69,94003.0,femme,19.4,30,752,5,célibataire,dakar,55113.0,31854.0,57,2,3,92
64,54758.0,femme,20.4,20,692,0,divorcé,dakar,68791.0,3896.0,55,3,2,88
45,69312.0,femme,20.4,31,511,1,célibataire,kaolack,19684.0,40834.0,37,3,8,4
71,83670.0,femme,28.3,33,837,3,célibataire,saint-louis,81727.0,42141.0,16,3,14,77
53,97279.0,homme,36.3,7,430,2,divorcé,dakar,93378.0,17111.0,49,1,19,49
66,30434.0,homme,17.9,40,628,5,célibataire,saint-louis,68552.0,7039.0,16,3,2,98
77,90769.0,homme,33.0,47,555,0,célibataire,kaolack,18046.0,44844.0,39,5,11,65
72,81677.0,femme,31.7,1,778,3,marié,kaolack,14934.0,24099.0,27,1,14,88
17,98555.0,femme,36.9,37,362,3,célibataire,dakar,69556.0,3670.0,33,1,19,53
30,143379.0,femme,21.9,31,610,3,divorcé,saint-louis,56806.0,43335.0,15,3,7,79
26,116665.0,femme,26.8,39,706,0,célibataire,saint-louis,11354.0,15029.0,13,1,11,45
23,83803.0,homme,38.2,27,404,2,marié,dakar,63046.0,31811.0,12,2,12,79
41,106703.0,homme,31.8,36,314,5,célibataire,thiès,75064.0,15793.0,58,2,14,10
66,36312.0,femme,25.3,40,558,3,célibataire,thiès,67184.0,41318.0,56,3,10,48
60,132961.0,femme,19.2,0,711,0,célibataire,kaolack,12963.0,48106.0,15,5,16,98
59,55379.0,homme,22.3,40,558,1,marié,kaolack,37424.0,20126.0,35,1,11,22
20,32297.0,femme,29.9,9,559,0,divorcé,thiès,90039.0,19228.0,53,4,19,54
21,17011.0,femme,33.2,3,344,0,divorcé,thiès,13042.0,18595.0,47,3,17,4
41,135234.0,femme,19.0,34,630,0,marié,thiès,,972.0,20,1,15,63
69,59014.0,homme,30.4,9,464,3,marié,dakar,21226.0,360.0,38,3,2,34
19,109333.0,homme,29.2,46,492,0,célibataire,dakar,90298.0,2632.0,29,3,8,92
34,26120.0,femme,28.3,10,820,1,divorcé,dakar,93652.0,35958.0,19,5,6,68
35,37852.0,homme,32.6,13,700,3,marié,dakar,48108.0,37716.0,35,4,18,53
48,94239.0,femme,36.1,37,673,1,divorcé,dakar,80647.0,15346.0,57,1,4,2
35,147001.0,femme,23.8,11,364,4,célibataire,dakar,78617.0,48322.0,36,3,18,5
64,106575.0,homme,37.3,44,686,0,marié,kaolack,39815.0,18008.0,59,3,9,86
27,110040.0,femme,19.9,16,794,5,divorcé,saint-louis,17802.0,12120.0,23,1,19,55
62,20744.0,femme,20.2,15,714,5,divorcé,kaolack,52230.0,30283.0,45,3,11,1
16,57359.0,homme,22.4,34,329,3,célibataire,saint-louis,73372.0,7818.0,21,3,7,81
41,113746.0,femme,18.9,1,565,5,marié,kaolack,64020.0,5119.0,32,3,2,93
29,135906.0,femme,21.5,10,627,3,divorcé,kaolack,93449.0,30579.0,30,2,18,37
79,22597.0,femme,18.6,40,791,0,célibataire,dakar,27465.0,45721.0,17,2,10,55
53,62093.0,homme,35.7,2,516,2,divorcé,dakar,17994.0,47668.0,48,4,7,4
52,129650.0,femme,19.3,28,619,2,célibataire,saint-louis,13531.0,29837.0,18,5,12,45
77,135956.0,homme,33.9,17,698,1,divorcé,saint-louis,19343.0,975.0,33,1,9,10
26,130598.0,femme,17.1,19,404,0,divorcé,dakar,69066.0,16265.0,40,5,17,64
78,148241.0,femme,38.8,46,629,5,célibataire,kaolack,16229.0,4318.0,34,5,11,9
51,23036.0,femme,33.1,13,346,0,marié,saint-louis,92124.0,35081.0,26,2,6,40
28,46778.0,femme,16.2,33,613,4,célibataire,thiès,98704.0,49939.0,51,4,10,43
58,33800.0,homme,34.3,48,446,2,marié,thiès,54789.0,41515.0,38,5,9,89
18,40372.0,homme,28.3,30,761,5,divorcé,thiès,54069.0,43069.0,12,5,2,32
48,76516.0,femme,34.7,39,785,2,divorcé,saint-louis,97402.0,47816.0,30,3,6,90
21,35538.0,femme,28.5,41,709,0,célibataire,dakar,19524.0,13134.0,17,1,3,55
65,78918.0,femme,31.4,17,326,5,célibataire,dakar,98074.0,39432.0,23,4,7,11
71,86155.0,femme,34.9,29,328,1,marié,dakar,96762.0,46150.0,48,1,7,1
25,74500.0,femme,25.7,24,570,0,marié,saint-louis,73103.0,10841.0,25,2,5,0
20,125659.0,femme,16.1,18,800,1,marié,saint-louis,18103.0,26135.0,27,5,12,64
38,42716.0,femme,36.4,7,552,5,célibataire,thiès,68581.0,12427.0,40,5,11,32
25,149308.0,femme,25.1,27,684,2,divorcé,saint-louis,93938.0,40251.0,20,1,2,85
59,17352.0,homme,27.9,7,359,4,célibataire,thiès,64203.0,34131.0,47,2,5,75
17,148004.0,homme,16.2,30,406,3,divorcé,thiès,25090.0,36727.0,29,3,18,35
28,91449.0,homme,27.8,2,519,2,célibataire,dakar,25915.0,25165.0,55,3,10,20
55,23556.0,femme,39.7,2,740,1,célibataire,saint-louis,51477.0,1749.0,54,5,3,83
17,101836.0,femme,22.7,43,845,0,marié,dakar,66987.0,33308.0,13,5,14,35
35,65098.0,femme,25.5,21,395,5,divorcé,dakar,63238.0,7634.0,29,4,1,25
16,127169.0,homme,32.5,16,388,2,célibataire,saint-louis,97047.0,10614.0,40,1,14,46
78,141060.0,femme,35.6,35,530,4,célibataire,saint-louis,25029.0,24866.0,29,5,16,94
52,145544.0,homme,26.0,16,574,5,divorcé,kaolack,99067.0,10282.0,20,2,1,0
24,15340.0,femme,23.4,13,545,1,célibataire,thiès,63520.0,20319.0,59,1,6,37
32,97302.0,homme,38.5,8,410,5,divorcé,kaolack,80053.0,36726.0,10,4,15,13
24,15138.0,homme,32.3,29,533,5,marié,thiès,61464.0,15412.0,53,3,4,89
26,146430.0,homme,18.9,20,577,0,marié,thiès,31961.0,36627.0,27,4,15,45
30,134619.0,femme,17.7,11,776,3,divorcé,thiès,36835.0,8050.0,48,1,18,41
39,100376.0,homme,27.6,36,716,1,marié,dakar,37725.0,24583.0,53,3,1,6
53,114931.0,femme,21.3,31,427,0,divorcé,dakar,35357.0,18041.0,42,2,14,54
70,96532.0,femme,22.1,10,536,3,célibataire,saint-louis,11244.0,6185.0,45,3,3,55
50,70778.0,femme,37.1,19,427,0,célibataire,thiès,,20812.0,27,3,1,75
45,52772.0,femme,18.1,34,693,3,divorcé,thiès,58061.0,25832.0,56,2,9,62
46,73478.0,femme,33.2,46,774,3,célibataire,thiès,16490.0,17423.0,40,5,4,23
64,41762.0,homme,22.5,45,694,3,marié,dakar,87219.0,47156.0,44,5,17,82
20,70568.0,femme,34.2,10,410,0,célibataire,saint-louis,15839.0,41644.0,48,3,3,72
77,100090.0,femme,33.3,7,389,5,célibataire,dakar,34992.0,36786.0,47,3,0,98
75,35219.0,femme,16.2,3,579,3,divorcé,kaolack,54938.0,29665.0,24,4,17,3
59,72169.0,femme,28.2,26,632,5,marié,kaolack,66249.0,9989.0,56,5,19,41
65,89965.0,femme,19.3,43,523,1,célibataire,kaolack,54735.0,18208.0,15,2,5,95
29,99754.0,homme,,39,400,4,célibataire,saint-louis,60734.0,23054.0,17,3,19,69
68,92988.0,homme,36.9,37,431,5,divorcé,kaolack,57080.0,30477.0,49,3,19,27
71,147379.0,femme,26.0,46,312,4,divorcé,saint-louis,84460.0,30374.0,31,4,13,91
26,95388.0,homme,26.7,29,756,3,marié,dakar,91457.0,41220.0,10,4,9,39
24,105768.0,homme,23.3,43,740,4,célibataire,dakar,34260.0,3571.0,22,4,17,50
49,50428.0,femme,33.2,47,397,4,divorcé,saint-louis,69607.0,19576.0,33,1,8,28
27,107021.0,homme,24.6,47,419,3,divorcé,dakar,71852.0,9680.0,30,2,11,41
50,133418.0,femme,22.4,26,592,5,divorcé,dakar,38380.0,25706.0,54,1,9,68
50,147212.0,homme,26.4,20,300,3,marié,saint-louis,94347.0,14318.0,52,3,18,4
16,41421.0,homme,18.2,19,549,1,divorcé,kaolack,81257.0,20659.0,13,4,5,40
79,149702.0,femme,16.3,10,694,0,marié,thiès,14930.0,5029.0,21,4,7,54
37,91021.0,homme,31.5,12,343,3,célibataire,dakar,14353.0,48436.0,22,5,13,27
75,59789.0,homme,20.4,8,343,3,célibataire,saint-louis,17832.0,2774.0,53,2,10,40
79,41086.0,femme,21.6,3,377,4,marié,dakar,59554.0,16972.0,25,1,15,8
44,31859.0,femme,31.3,11,525,1,célibataire,kaolack,98487.0,14048.0,15,2,19,28
23,22684.0,homme,39.8,8,461,4,célibataire,dakar,64017.0,33372.0,23,4,5,77
26,106088.0,femme,34.7,12,552,5,divorcé,saint-louis,67298.0,43188.0,57,3,14,37
56,147279.0,homme,21.4,47,431,3,célibataire,kaolack,61389.0,41133.0,40,5,14,61
52,61099.0,homme,20.2,25,747,3,marié,kaolack,83306.0,14689.0,45,2,13,53
29,81093.0,femme,36.8,37,773,4,célibataire,kaolack,35525.0,16737.0,46,3,11,51
75,63651.0,femme,26.7,41,408,3,divorcé,thiès,92092.0,16014.0,50,4,1,33
45,28893.0,femme,19.3,12,334,5,marié,saint-louis,90630.0,21818.0,44,4,7,36
50,81418.0,homme,36.7,38,766,2,célibataire,saint-louis,83471.0,33201.0,19,4,18,48
36,140074.0,femme,35.6,27,574,0,marié,kaolack,78211.0,11144.0,26,4,13,41
52,118065.0,homme,39.6,18,486,0,célibataire,dakar,41280.0,31001.0,51,5,4,13
20,145351.0,femme,37.8,23,542,0,divorcé,kaolack,21240.0,867.0,39,5,8,81
34,53635.0,homme,36.4,18,563,2,célibataire,thiès,75092.0,27182.0,53,2,12,32
74,110071.0,femme,17.3,48,821,3,marié,kaolack,79541.0,14340.0,16,4,8,97
29,93518.0,homme,18.5,12,840,4,marié,saint-louis,72851.0,11837.0,27,5,13,91
41,121233.0,femme,29.7,12,386,1,marié,kaolack,16544.0,47059.0,28,3,4,99
77,118651.0,homme,28.8,27,834,3,célibataire,dakar,67981.0,8787.0,24,5,1,86
19,87805.0,femme,27.0,1,509,2,célibataire,saint-louis,27332.0,393.0,48,5,6,16
40,137813.0,femme,25.5,9,345,5,célibataire,dakar,36836.0,12056.0,53,2,15,74
60,94063.0,homme,26.3,21,766,2,divorcé,kaolack,24388.0,43160.0,31,5,10,31
57,17454.0,femme,29.7,12,839,0,divorcé,saint-louis,11694.0,44957.0,48,3,10,78
40,35878.0,homme,16.0,8,325,3,divorcé,thiès,96677.0,28429.0,51,4,11,67
33,83344.0,homme,22.3,32,565,0,marié,saint-louis,98202.0,45909.0,39,1,12,38
55,119946.0,femme,28.4,13,474,1,marié,dakar,59294.0,31899.0,29,2,7,93
23,51593.0,homme,33.3,47,815,5,marié,saint-louis,48769.0,32221.0,41,3,15,9
54,51304.0,femme,20.2,19,610,0,marié,thiès,49420.0,20754.0,51,2,0,86
55,128613.0,femme,29.1,14,621,1,marié,thiès,47855.0,44389.0,34,4,12,23
29,33354.0,homme,33.1,31,434,2,célibataire,thiès,11460.0,20905.0,32,5,10,99
47,37190.0,femme,26.7,32,354,0,marié,thiès,57646.0,24083.0,14,5,3,57
66,21142.0,homme,16.6,16,842,0,célibataire,dakar,51252.0,41098.0,59,3,3,68
76,56862.0,homme,26.8,23,830,4,divorcé,saint-louis,19835.0,29621.0,50,4,14,63
53,140438.0,femme,23.1,29,455,5,divorcé,kaolack,20910.0,20577.0,39,1,2,18
48,63456.0,femme,38.3,12,446,5,divorcé,thiès,92757.0,36728.0,57,1,18,7
38,115167.0,homme,19.0,46,784,2,divorcé,kaolack,18463.0,663.0,48,5,1,70
78,97035.0,homme,31.7,47,319,4,divorcé,kaolack,23336.0,47301.0,36,4,5,39
30,23016.0,femme,17.3,15,568,1,marié,saint-louis,36534.0,19216.0,51,4,7,12
48,17384.0,femme,26.7,1,632,1,marié,kaolack,12369.0,47259.0,46,3,16,26
40,117239.0,femme,29.3,16,700,2,marié,kaolack,35381.0,9265.0,16,1,4,81
32,126431.0,femme,23.2,31,605,5,divorcé,dakar,95094.0,4574.0,14,3,1,87
48,95018.0,homme,26.9,42,327,1,divorcé,kaolack,97905.0,22755.0,24,2,11,1
62,55510.0,femme,19.9,7,766,2,célibataire,saint-louis,35407.0,31241.0,51,4,4,15
70,36826.0,homme,23.3,2,559,1,marié,kaolack,72552.0,22676.0,17,1,9,13
17,83026.0,homme,30.9,11,833,3,divorcé,saint-louis,45939.0,21561.0,18,3,8,16
68,39045.0,homme,37.6,15,652,5,divorcé,kaolack,98652.0,23390.0,31,2,7,69
55,105102.0,femme,31.1,13,599,3,célibataire,kaolack,36170.0,26076.0,43,3,0,98
55,66919.0,homme,26.5,15,595,2,divorcé,kaolack,81908.0,5546.0,44,5,5,16
66,114441.0,femme,16.9,48,652,2,célibataire,thiès,32369.0,21280.0,22,1,10,44
54,133325.0,homme,28.0,42,429,3,célibataire,dakar,83098.0,32953.0,20,1,2,37
66,34337.0,homme,34.4,48,455,0,marié,kaolack,54544.0,21037.0,41,2,14,63
21,92949.0,femme,22.4,32,373,0,divorcé,saint-louis,15900.0,40576.0,51,5,10,5
21,15276.0,femme,35.4,29,641,4,célibataire,dakar,50733.0,28564.0,24,4,4,59
18,66151.0,homme,22.0,11,764,1,divorcé,dakar,97236.0,33597.0,47,1,15,48
22,67887.0,homme,,14,389,4,marié,dakar,10589.0,19903.0,10,4,6,20
66,96442.0,femme,18.0,17,754,0,marié,kaolack,70044.0,30806.0,55,4,5,98
23,64847.0,homme,36.8,27,631,3,célibataire,thiès,75311.0,46328.0,59,3,8,22
57,73653.0,femme,28.0,22,647,1,marié,thiès,67926.0,24392.0,33,3,6,75
79,71622.0,homme,23.1,13,532,3,marié,kaolack,80599.0,28087.0,52,1,2,56
67,42810.0,femme,22.4,29,401,4,marié,saint-louis,95553.0,44288.0,49,4,10,63
30,92842.0,homme,26.4,32,780,2,divorcé,saint-louis,,44308.0,31,3,11,28
62,137225.0,femme,40.0,44,513,3,divorcé,saint-louis,98435.0,22293.0,12,5,10,26
44,25503.0,femme,21.3,14,407,4,célibataire,kaolack,59008.0,10677.0,23,5,1,5
